customer_id,snapshot_date,region,preferred_channel,tenure_months,orders_last_6m,avg_order_value,total_spend_12m,last_order_days_ago,last_order_date,support_tickets_6m,returns_6m,is_premium_member,discount_rate,sessions_30d,pages_per_session,email_open_rate,churned
C009481,2025-09-05,EU,mobile,0,1,48.52,349.66,39,2025-07-28,1,0,0,0.186,22,4.32,0.098,0
C009482,2025-09-05,LATAM,web,10,2,85.49,725.12,40,2025-07-27,1,0,0,0.404,7,1.53,0.139,0
C009483,2025-09-05,LATAM,email,24,3,79.56,224.56,42,2025-07-25,0,0,0,0.344,7,5.06,0.315,0
C009484,2025-09-05,EU,email,0,0,31.77,285.92,78,2025-06-19,0,0,0,0.107,3,5.35,0.056,1
C009485,2025-09-05,NA,email,26,5,93.74,1517.84,12,2025-08-24,0,0,1,0.052,13,4.14,0.355,0
C009486,2025-09-05,APAC,email,0,6,38.95,264.68,82,2025-06-15,0,0,0,0.5,14,1.75,0.392,1
C009487,2025-09-05,NA,web,21,7,79.19,551.98,62,2025-07-05,0,0,0,0.256,17,4.13,0.477,0
C009488,2025-09-05,APAC,mobile,26,1,42.21,128.83,42,2025-07-25,0,0,0,0.399,17,4.64,0.0,0
C009489,2025-09-05,NA,email,3,3,99.33,549.94,71,2025-06-26,1,0,0,0.121,27,3.77,0.614,0
C009490,2025-09-05,EU,web,16,3,68.82,732.09,160,2025-03-29,0,2,0,0.431,22,6.2,0.08,1
C009491,2025-09-05,EU,email,7,3,67.05,892.68,134,2025-04-24,2,1,0,0.286,20,3.56,0.468,0
C009492,2025-09-05,APAC,web,18,3,61.39,161.78,175,2025-03-14,0,0,0,0.585,9,3.02,0.511,0
C009493,2025-09-05,APAC,email,21,7,37.12,238.81,15,2025-08-21,0,0,0,0.499,24,5.32,0.306,1
C009494,2025-09-05,NA,mobile,3,1,59.09,556.45,19,2025-08-17,0,2,0,0.233,14,2.28,0.376,1
C009495,2025-09-05,NA,email,30,4,27.6,288.89,105,2025-05-23,2,0,0,0.215,17,4.97,0.384,1
C009496,2025-09-05,EU,mobile,26,2,61.31,694.18,137,2025-04-21,0,0,0,0.299,21,3.56,0.219,0
C009497,2025-09-05,EU,mobile,14,2,20.35,141.5,126,2025-05-02,2,2,0,0.342,15,6.78,0.04,1
C009498,2025-09-05,NA,web,19,2,36.25,371.47,85,2025-06-12,2,1,0,0.579,19,5.65,0.281,1
C009499,2025-09-05,APAC,email,0,4,36.19,241.69,14,2025-08-22,0,0,0,0.538,15,4.29,0.211,0
C009500,2025-09-05,APAC,store,2,0,77.09,877.89,80,2025-06-17,2,0,0,0.17,16,3.36,0.227,0
C009501,2025-09-05,EU,mobile,12,2,66.06,495.8,19,2025-08-17,0,1,0,0.004,1,2.19,0.0,1
C009502,2025-09-05,APAC,mobile,6,3,63.44,78.79,77,2025-06-20,1,0,0,0.316,12,3.91,0.251,0
C009503,2025-09-05,LATAM,email,12,4,68.22,225.18,5,2025-08-31,1,1,0,0.435,2,5.22,0.408,1
C009504,2025-09-05,EU,mobile,32,2,67.74,213.32,42,2025-07-25,1,0,0,0.247,37,5.29,0.085,0
C009505,2025-09-05,NA,store,0,6,106.62,753.88,21,2025-08-15,2,0,1,0.013,7,7.38,0.111,1
C009506,2025-09-05,EU,email,1,6,60.73,804.85,104,2025-05-24,1,0,0,0.289,26,5.38,0.134,1
C009507,2025-09-05,NA,store,7,1,57.59,150.5,5,2025-08-31,0,0,0,0.168,22,2.63,0.244,1
C009508,2025-09-05,APAC,mobile,0,4,102.98,83.68,13,2025-08-23,1,0,0,0.336,2,3.15,0.41,1
C009509,2025-09-05,NA,web,25,1,75.37,569.34,166,2025-03-23,2,2,0,0.15,23,5.26,0.332,0
C009510,2025-09-05,APAC,store,3,3,29.17,281.96,6,2025-08-30,1,0,0,0.141,18,4.59,0.203,0
C009511,2025-09-05,LATAM,mobile,0,2,59.9,785.78,92,2025-06-05,0,0,0,0.428,8,3.84,0.471,0
C009512,2025-09-05,LATAM,web,8,1,64.62,470.33,157,2025-04-01,0,0,0,0.162,4,2.77,0.403,0
C009513,2025-09-05,EU,email,14,2,35.39,382.81,99,2025-05-29,0,0,1,0.089,19,5.73,0.608,0
C009514,2025-09-05,EU,web,3,3,117.92,638.9,31,2025-08-05,1,0,0,0.089,18,4.63,0.523,0
C009515,2025-09-05,LATAM,email,17,3,77.23,1119.85,34,2025-08-02,0,0,0,0.332,13,4.28,0.238,0
C009516,2025-09-05,NA,mobile,5,2,23.13,29.06,20,2025-08-16,0,0,0,0.264,17,2.52,0.427,1
C009517,2025-09-05,APAC,email,15,1,31.59,229.4,68,2025-06-29,2,2,0,0.584,2,4.39,0.318,1
C009518,2025-09-05,NA,store,3,3,38.32,146.31,44,2025-07-23,1,2,0,0.26,5,4.76,0.528,1
C009519,2025-09-05,EU,email,12,6,91.73,387.61,52,2025-07-15,0,0,0,0.514,13,5.58,0.507,0
C009520,2025-09-05,NA,email,17,3,57.46,345.03,60,2025-07-07,0,0,1,0.29,14,3.58,0.0,0
C009521,2025-09-05,APAC,store,6,2,69.47,366.26,103,2025-05-25,2,1,0,0.494,11,3.16,0.184,0
C009522,2025-09-05,LATAM,store,0,3,58.03,27.84,174,2025-03-15,0,0,0,0.183,3,5.75,0.303,1
C009523,2025-09-05,NA,email,12,2,40.2,139.3,27,2025-08-09,2,1,1,0.297,18,4.73,0.572,0
C009524,2025-09-05,APAC,web,16,0,51.31,438.1,86,2025-06-11,0,1,0,0.109,11,4.28,0.336,1
C009525,2025-09-05,LATAM,email,8,1,52.67,310.85,30,2025-08-06,0,1,0,0.015,22,2.82,0.469,1
C009526,2025-09-05,EU,mobile,2,6,67.51,727.64,42,2025-07-25,0,0,1,0.141,10,3.58,0.38,1
C009527,2025-09-05,NA,email,19,2,46.19,188.67,16,2025-08-20,0,0,0,0.345,12,5.89,0.0,0
C009528,2025-09-05,LATAM,email,4,2,53.1,394.27,64,2025-07-03,0,0,0,0.434,29,4.31,0.42,0
C009529,2025-09-05,EU,email,21,4,81.48,364.13,213,2025-02-04,0,0,0,0.519,16,4.6,0.14,1
C009530,2025-09-05,NA,store,14,1,97.72,1084.67,17,2025-08-19,1,0,0,0.024,9,4.87,0.201,1
C009531,2025-09-05,EU,email,4,2,81.29,603.83,48,2025-07-19,1,0,0,0.266,12,5.03,0.439,0
C009532,2025-09-05,EU,mobile,1,5,37.35,296.18,16,2025-08-20,0,1,0,0.434,17,5.79,0.154,0
C009533,2025-09-05,APAC,email,5,5,50.73,362.69,96,2025-06-01,0,0,0,0.292,11,4.42,0.481,1
C009534,2025-09-05,LATAM,mobile,8,0,100.78,348.9,28,2025-08-08,2,0,0,0.59,18,3.65,0.321,0
C009535,2025-09-05,NA,email,10,0,95.15,989.43,47,2025-07-20,0,0,0,0.087,5,2.69,0.536,0
C009536,2025-09-05,APAC,mobile,0,2,41.99,348.75,128,2025-04-30,1,0,1,0.151,9,3.16,0.294,0
C009537,2025-09-05,LATAM,web,24,3,96.62,1146.33,112,2025-05-16,1,0,0,0.234,33,4.53,0.423,0
C009538,2025-09-05,APAC,web,23,1,73.9,460.44,69,2025-06-28,1,0,0,0.417,28,3.51,0.403,0
C009539,2025-09-05,APAC,store,19,2,7.19,130.32,39,2025-07-28,0,0,0,0.37,17,4.78,0.29,0
C009540,2025-09-05,APAC,email,36,4,60.34,348.95,126,2025-05-02,0,0,1,0.286,11,4.1,0.354,0
C009541,2025-09-05,LATAM,email,16,3,41.33,335.47,77,2025-06-20,0,1,1,0.013,17,3.48,0.547,1
C009542,2025-09-05,EU,web,16,4,86.62,557.34,37,2025-07-30,0,0,0,0.108,14,3.83,0.274,1
C009543,2025-09-05,APAC,store,5,5,67.96,1214.18,40,2025-07-27,3,0,0,0.106,20,4.04,0.385,1
C009544,2025-09-05,LATAM,web,10,1,77.44,858.35,11,2025-08-25,0,0,0,0.314,20,3.86,0.304,0
C009545,2025-09-05,LATAM,web,18,6,80.16,1001.99,85,2025-06-12,3,0,0,0.588,14,4.05,0.37,0
C009546,2025-09-05,APAC,mobile,15,6,86.84,364.67,55,2025-07-12,0,1,0,0.19,8,4.15,0.58,1
C009547,2025-09-05,NA,email,2,1,69.97,507.23,153,2025-04-05,0,1,0,0.093,25,4.94,0.071,1
C009548,2025-09-05,APAC,mobile,12,1,37.79,345.87,105,2025-05-23,0,0,0,0.216,12,3.02,0.372,0
C009549,2025-09-05,NA,store,6,4,93.85,1495.18,10,2025-08-26,0,0,0,0.105,4,2.26,0.335,1
C009550,2025-09-05,NA,store,14,3,48.91,293.5,106,2025-05-22,0,0,0,0.064,3,6.11,0.188,0
C009551,2025-09-05,APAC,store,18,6,48.42,155.69,42,2025-07-25,0,1,0,0.538,23,3.75,0.235,0
C009552,2025-09-05,APAC,store,20,0,11.93,100.33,50,2025-07-17,0,0,0,0.598,17,2.65,0.186,0
C009553,2025-09-05,APAC,email,19,4,53.55,970.43,31,2025-08-05,0,0,0,0.504,2,3.37,0.582,0
C009554,2025-09-05,NA,mobile,17,11,48.2,499.96,84,2025-06-13,1,0,0,0.399,11,6.19,0.096,0
C009555,2025-09-05,APAC,web,0,0,21.36,123.77,19,2025-08-17,0,1,0,0.516,23,2.11,0.174,1
C009556,2025-09-05,APAC,store,22,2,83.46,799.94,169,2025-03-20,1,0,0,0.453,3,4.22,0.244,1
C009557,2025-09-05,EU,web,1,2,47.48,344.95,11,2025-08-25,1,0,0,0.147,15,6.86,0.23,1
C009558,2025-09-05,LATAM,web,14,1,9.81,36.76,25,2025-08-11,0,0,0,0.393,4,5.5,0.178,0
C009559,2025-09-05,NA,web,19,0,70.78,117.19,1,2025-09-04,0,0,0,0.416,14,3.96,0.387,1
C009560,2025-09-05,EU,mobile,10,7,60.26,265.94,23,2025-08-13,0,0,1,0.206,17,3.89,0.644,0
C009561,2025-09-05,APAC,store,14,2,127.53,1196.76,29,2025-08-07,0,2,0,0.306,6,5.11,0.44,0
C009562,2025-09-05,EU,web,7,2,83.34,21.47,42,2025-07-25,0,0,0,0.025,3,3.34,0.127,0
C009563,2025-09-05,APAC,web,13,1,5.0,0.0,77,2025-06-20,1,0,1,0.3,14,5.38,0.481,0
C009564,2025-09-05,EU,web,8,6,77.33,282.4,129,2025-04-29,0,0,0,0.083,11,4.5,0.22,0
C009565,2025-09-05,LATAM,store,7,2,56.92,587.99,30,2025-08-06,0,0,0,0.047,2,6.82,0.173,1
C009566,2025-09-05,NA,store,5,3,71.02,167.51,25,2025-08-11,1,0,0,0.072,0,5.3,0.498,1
C009567,2025-09-05,EU,web,18,2,85.31,820.15,98,2025-05-30,0,0,1,0.257,20,4.79,0.485,1
C009568,2025-09-05,EU,web,2,1,46.02,173.55,66,2025-07-01,1,2,0,0.518,9,3.84,0.327,1
C009569,2025-09-05,NA,mobile,14,1,62.4,286.32,65,2025-07-02,0,1,0,0.44,6,3.04,0.415,0
C009570,2025-09-05,NA,store,16,4,8.02,65.05,29,2025-08-07,0,0,0,0.424,5,4.57,0.714,1
C009571,2025-09-05,NA,store,17,4,105.24,1516.63,46,2025-07-21,0,0,0,0.542,22,2.95,0.015,0
C009572,2025-09-05,EU,mobile,15,5,84.36,1145.09,71,2025-06-26,1,0,0,0.499,2,1.99,0.11,1
C009573,2025-09-05,APAC,mobile,7,3,89.25,169.19,11,2025-08-25,0,2,1,0.215,7,5.58,0.084,0
C009574,2025-09-05,NA,email,9,5,48.78,385.5,51,2025-07-16,2,1,0,0.483,7,2.06,0.425,0
C009575,2025-09-05,EU,email,7,5,85.7,648.39,27,2025-08-09,0,0,0,0.468,7,6.22,0.619,1
C009576,2025-09-05,APAC,web,17,2,76.63,390.75,11,2025-08-25,1,0,0,0.266,33,3.56,0.471,1
C009577,2025-09-05,EU,web,31,2,37.19,344.22,116,2025-05-12,0,1,1,0.043,15,5.67,0.351,1
C009578,2025-09-05,APAC,email,7,3,63.86,432.75,96,2025-06-01,0,0,0,0.397,5,3.64,0.132,1
C009579,2025-09-05,LATAM,web,7,3,86.43,315.37,3,2025-09-02,0,0,0,0.281,6,4.86,0.161,0
C009580,2025-09-05,EU,web,11,3,83.69,563.32,185,2025-03-04,0,0,0,0.293,16,3.88,0.516,0
C009581,2025-09-05,NA,email,5,3,85.08,66.77,35,2025-08-01,1,0,0,0.441,0,2.21,0.663,0
C009582,2025-09-05,LATAM,mobile,14,0,58.48,225.82,144,2025-04-14,0,0,0,0.168,3,1.0,0.674,1
C009583,2025-09-05,LATAM,store,6,0,61.02,517.54,230,2025-01-18,0,0,0,0.19,13,4.69,0.419,0
C009584,2025-09-05,EU,web,17,3,37.22,289.34,64,2025-07-03,0,0,1,0.236,5,4.87,0.017,0
C009585,2025-09-05,APAC,mobile,12,1,73.05,166.69,84,2025-06-13,0,1,0,0.243,6,4.99,0.224,0
C009586,2025-09-05,APAC,mobile,14,0,78.86,110.11,16,2025-08-20,0,0,1,0.106,10,2.99,0.483,1
C009587,2025-09-05,NA,web,10,1,23.68,168.4,38,2025-07-29,0,0,1,0.157,0,4.7,0.287,0
C009588,2025-09-05,APAC,web,0,3,64.8,695.07,111,2025-05-17,0,0,1,0.133,20,1.85,0.331,0
C009589,2025-09-05,APAC,mobile,0,0,58.27,0.0,50,2025-07-17,0,0,0,0.077,9,3.85,0.156,1
C009590,2025-09-05,APAC,web,11,0,90.28,1102.41,17,2025-08-19,0,1,0,0.488,12,4.82,0.084,0
C009591,2025-09-05,LATAM,mobile,16,2,53.36,666.01,41,2025-07-26,2,0,1,0.038,24,3.23,0.659,0
C009592,2025-09-05,LATAM,web,3,3,38.86,145.48,47,2025-07-20,0,0,1,0.127,12,5.53,0.191,0
C009593,2025-09-05,APAC,store,9,4,60.73,339.92,67,2025-06-30,0,0,1,0.288,6,2.04,0.456,0
C009594,2025-09-05,LATAM,email,14,1,82.49,605.45,97,2025-05-31,1,1,0,0.349,2,2.68,0.329,0
C009595,2025-09-05,EU,email,17,2,78.29,263.14,74,2025-06-23,0,0,0,0.075,16,4.5,0.302,0
C009596,2025-09-05,APAC,mobile,12,2,43.21,123.68,43,2025-07-24,0,1,0,0.126,2,4.23,0.292,1
C009597,2025-09-05,EU,mobile,16,4,49.35,541.58,102,2025-05-26,0,1,0,0.043,16,4.38,0.359,0
C009598,2025-09-05,NA,store,4,6,93.59,756.15,67,2025-06-30,1,0,1,0.012,10,4.86,0.213,0
C009599,2025-09-05,EU,store,8,3,97.84,966.63,172,2025-03-17,1,1,0,0.044,12,2.14,0.289,0
C009600,2025-09-05,EU,web,10,2,32.79,220.35,15,2025-08-21,0,0,0,0.046,13,3.67,0.337,1
C009601,2025-09-05,EU,web,11,0,48.17,393.76,3,2025-09-02,0,0,0,0.084,10,5.34,0.491,1
C009602,2025-09-05,EU,web,0,7,77.92,557.31,15,2025-08-21,0,1,0,0.261,25,4.13,0.453,1
C009603,2025-09-05,APAC,mobile,15,5,105.67,331.49,63,2025-07-04,0,1,1,0.295,30,7.46,0.331,0
C009604,2025-09-05,NA,mobile,0,2,31.26,158.43,9,2025-08-27,0,0,0,0.378,30,3.92,0.368,0
C009605,2025-09-05,APAC,mobile,16,1,79.84,144.0,2,2025-09-03,0,0,0,0.58,29,3.64,0.203,1
C009606,2025-09-05,EU,email,9,7,83.57,549.69,94,2025-06-03,2,0,0,0.078,0,3.19,0.146,1
C009607,2025-09-05,LATAM,mobile,14,4,103.71,740.42,24,2025-08-12,2,0,0,0.473,8,8.55,0.627,1
C009608,2025-09-05,APAC,mobile,34,0,24.43,272.33,48,2025-07-19,0,1,0,0.04,5,1.0,0.279,1
C009609,2025-09-05,LATAM,mobile,16,2,26.38,244.95,48,2025-07-19,0,0,0,0.217,4,1.65,0.201,1
C009610,2025-09-05,APAC,web,22,0,81.19,756.38,34,2025-08-02,1,0,0,0.335,9,3.36,0.213,0
C009611,2025-09-05,EU,email,3,2,23.78,189.07,41,2025-07-26,2,0,0,0.277,9,2.99,0.439,0
C009612,2025-09-05,LATAM,email,0,2,30.32,151.44,32,2025-08-04,1,0,1,0.299,27,5.56,0.471,1
C009613,2025-09-05,LATAM,mobile,0,4,116.3,654.17,92,2025-06-05,2,1,0,0.561,18,2.3,0.604,0
C009614,2025-09-05,EU,email,4,2,56.43,587.13,156,2025-04-02,1,0,1,0.206,3,3.53,0.235,0
C009615,2025-09-05,LATAM,store,17,3,50.49,412.08,120,2025-05-08,0,1,1,0.123,28,1.0,0.319,0
C009616,2025-09-05,NA,email,20,5,62.8,506.38,53,2025-07-14,1,0,1,0.178,15,5.25,0.352,0
C009617,2025-09-05,NA,email,19,0,22.04,213.44,10,2025-08-26,0,0,0,0.589,20,3.82,0.402,0
C009618,2025-09-05,NA,email,12,2,95.09,219.67,21,2025-08-15,0,0,1,0.08,9,4.69,0.359,0
C009619,2025-09-05,APAC,email,0,3,45.31,18.15,98,2025-05-30,0,0,0,0.064,4,4.25,0.201,1
C009620,2025-09-05,LATAM,store,5,3,57.38,436.76,16,2025-08-20,0,0,1,0.14,11,5.21,0.255,0
C009621,2025-09-05,NA,mobile,31,0,75.44,4.7,7,2025-08-29,1,0,0,0.186,11,5.19,0.322,0
C009622,2025-09-05,APAC,web,5,4,53.11,371.21,9,2025-08-27,0,0,1,0.058,19,1.0,0.302,0
C009623,2025-09-05,APAC,web,14,4,81.97,551.59,89,2025-06-08,0,1,0,0.482,18,5.63,0.084,0
C009624,2025-09-05,APAC,mobile,12,6,66.42,619.64,36,2025-07-31,0,0,0,0.422,15,5.76,0.348,0
C009625,2025-09-05,EU,mobile,0,3,56.1,353.18,74,2025-06-23,0,0,0,0.433,13,7.01,0.076,1
C009626,2025-09-05,NA,web,0,0,38.34,635.64,51,2025-07-16,0,0,0,0.13,11,5.65,0.0,0
C009627,2025-09-05,EU,mobile,18,1,50.48,339.65,110,2025-05-18,0,0,0,0.424,16,8.48,0.27,1
C009628,2025-09-05,EU,mobile,9,2,90.84,361.51,15,2025-08-21,0,1,0,0.408,17,2.6,0.0,1
C009629,2025-09-05,LATAM,email,8,3,85.86,625.68,30,2025-08-06,0,0,1,0.212,8,4.17,0.345,0
C009630,2025-09-05,NA,email,6,8,39.05,74.58,121,2025-05-07,0,0,0,0.56,12,3.72,0.0,0
C009631,2025-09-05,EU,web,21,0,40.29,531.78,9,2025-08-27,1,1,0,0.572,20,4.48,0.222,1
C009632,2025-09-05,NA,web,7,0,71.45,747.01,78,2025-06-19,0,0,0,0.23,8,2.9,0.416,0
C009633,2025-09-05,APAC,store,35,4,75.33,849.01,127,2025-05-01,0,0,1,0.152,9,4.01,0.399,0
C009634,2025-09-05,EU,email,11,3,49.48,304.5,97,2025-05-31,0,0,0,0.002,3,6.0,0.273,1
C009635,2025-09-05,APAC,email,8,2,46.37,450.25,57,2025-07-10,2,1,1,0.239,2,5.05,0.359,0
C009636,2025-09-05,EU,mobile,23,4,38.49,417.99,26,2025-08-10,0,0,1,0.2,11,6.69,0.352,0
C009637,2025-09-05,APAC,store,20,7,80.8,796.41,140,2025-04-18,2,0,0,0.343,10,4.29,0.199,0
C009638,2025-09-05,LATAM,email,22,0,63.55,838.32,175,2025-03-14,2,0,0,0.027,7,7.23,0.61,1
C009639,2025-09-05,EU,email,11,4,71.24,351.83,6,2025-08-30,2,1,1,0.299,24,3.48,0.372,0
C009640,2025-09-05,LATAM,email,10,3,61.82,701.15,88,2025-06-09,0,2,1,0.005,15,5.38,0.476,1
C009641,2025-09-05,LATAM,mobile,13,2,66.9,508.27,6,2025-08-30,0,0,0,0.324,31,4.83,0.0,1
C009642,2025-09-05,NA,store,0,2,54.78,647.4,10,2025-08-26,0,0,1,0.196,6,7.82,0.206,1
C009643,2025-09-05,APAC,store,32,1,73.63,544.07,10,2025-08-26,0,0,0,0.498,10,6.84,0.142,0
C009644,2025-09-05,EU,email,9,3,42.87,539.9,4,2025-09-01,1,0,0,0.228,9,1.76,0.094,0
C009645,2025-09-05,LATAM,email,23,1,92.37,807.54,100,2025-05-28,0,0,0,0.342,13,3.57,0.417,1
C009646,2025-09-05,NA,mobile,3,5,70.7,575.39,30,2025-08-06,1,2,0,0.116,20,1.0,0.063,0
C009647,2025-09-05,EU,store,19,2,69.06,456.46,12,2025-08-24,0,1,0,0.169,29,5.48,0.018,0
C009648,2025-09-05,LATAM,email,10,1,93.45,843.01,23,2025-08-13,1,1,1,0.002,23,3.39,0.259,0
C009649,2025-09-05,APAC,store,6,2,6.23,28.5,15,2025-08-21,0,0,0,0.054,29,5.65,0.684,0
C009650,2025-09-05,LATAM,web,0,3,70.72,808.49,18,2025-08-18,0,2,0,0.082,3,3.77,0.534,0
C009651,2025-09-05,LATAM,mobile,9,4,107.37,597.5,24,2025-08-12,0,0,0,0.162,9,3.64,0.573,1
C009652,2025-09-05,LATAM,mobile,25,0,116.76,204.49,32,2025-08-04,0,0,1,0.281,17,1.0,0.053,0
C009653,2025-09-05,APAC,email,12,5,41.31,523.22,42,2025-07-25,0,1,0,0.502,25,3.31,0.255,0
C009654,2025-09-05,LATAM,mobile,11,4,45.24,311.44,68,2025-06-29,3,0,1,0.228,12,4.19,0.438,0
C009655,2025-09-05,LATAM,store,23,1,18.07,157.69,19,2025-08-17,0,0,0,0.27,17,3.59,0.597,0
C009656,2025-09-05,NA,email,1,0,65.78,838.8,73,2025-06-24,0,1,1,0.11,0,3.52,0.348,1
C009657,2025-09-05,APAC,web,0,3,44.24,248.09,8,2025-08-28,0,0,0,0.586,22,5.68,0.493,0
C009658,2025-09-05,NA,web,31,3,75.57,945.37,75,2025-06-22,0,0,1,0.229,20,3.48,0.41,0
C009659,2025-09-05,LATAM,mobile,2,2,37.0,403.59,110,2025-05-18,2,2,0,0.386,9,4.15,0.411,1
C009660,2025-09-05,EU,store,24,2,65.6,409.21,53,2025-07-14,0,1,1,0.187,16,5.95,0.672,0
C009661,2025-09-05,LATAM,web,6,0,76.4,417.6,84,2025-06-13,0,0,0,0.425,9,3.8,0.104,0
C009662,2025-09-05,LATAM,mobile,14,1,49.16,532.74,16,2025-08-20,2,0,1,0.164,14,2.34,0.293,0
C009663,2025-09-05,NA,store,0,4,115.37,599.0,200,2025-02-17,0,0,0,0.458,12,2.85,0.408,1
C009664,2025-09-05,EU,email,8,1,48.81,615.05,59,2025-07-08,0,0,0,0.145,28,5.56,0.0,1
C009665,2025-09-05,EU,mobile,28,2,51.61,438.79,99,2025-05-29,0,1,1,0.006,0,5.32,0.559,0
C009666,2025-09-05,NA,web,15,0,68.17,359.93,52,2025-07-15,3,0,0,0.531,16,3.32,0.222,0
C009667,2025-09-05,LATAM,web,10,2,46.31,338.52,37,2025-07-30,3,1,0,0.438,20,2.95,0.0,1
C009668,2025-09-05,APAC,email,4,3,51.41,263.9,61,2025-07-06,0,1,0,0.254,13,3.7,0.139,0
C009669,2025-09-05,LATAM,mobile,25,4,76.8,182.62,37,2025-07-30,0,1,0,0.103,4,5.19,0.336,0
C009670,2025-09-05,NA,web,14,1,46.65,815.07,119,2025-05-09,1,0,1,0.299,8,5.43,0.458,0
C009671,2025-09-05,EU,mobile,11,3,74.22,204.05,75,2025-06-22,0,0,0,0.35,13,4.53,0.596,1
C009672,2025-09-05,LATAM,web,22,0,44.39,115.41,30,2025-08-06,2,0,0,0.245,22,3.34,0.148,0
C009673,2025-09-05,EU,store,3,2,121.76,1824.31,66,2025-07-01,0,0,0,0.163,22,6.8,0.094,1
C009674,2025-09-05,APAC,store,22,4,47.95,0.0,64,2025-07-03,0,0,0,0.154,15,1.0,0.305,0
C009675,2025-09-05,LATAM,email,12,3,43.94,545.58,84,2025-06-13,0,0,0,0.084,25,3.38,0.399,1
C009676,2025-09-05,LATAM,web,12,3,70.4,763.11,101,2025-05-27,0,0,0,0.305,13,5.19,0.194,1
C009677,2025-09-05,LATAM,email,16,3,36.78,483.02,65,2025-07-02,0,0,1,0.164,36,3.44,0.214,0
C009678,2025-09-05,EU,web,13,1,50.39,456.36,10,2025-08-26,0,1,1,0.037,10,6.22,0.407,0
C009679,2025-09-05,LATAM,email,20,4,109.75,637.13,11,2025-08-25,0,0,0,0.285,14,3.79,0.13,0
C009680,2025-09-05,APAC,web,22,1,31.63,210.3,162,2025-03-27,1,1,1,0.046,9,3.74,0.125,1
C009681,2025-09-05,LATAM,mobile,2,2,71.88,668.86,118,2025-05-10,2,1,0,0.089,12,4.09,0.146,1
C009682,2025-09-05,APAC,store,0,3,78.63,1104.88,125,2025-05-03,1,0,0,0.092,2,2.76,0.632,1
C009683,2025-09-05,APAC,web,4,3,71.33,527.38,14,2025-08-22,2,0,0,0.007,19,1.89,0.0,0
C009684,2025-09-05,LATAM,email,8,0,66.01,563.05,110,2025-05-18,1,0,0,0.444,17,4.87,0.47,0
C009685,2025-09-05,LATAM,email,11,4,67.17,659.87,33,2025-08-03,0,0,0,0.434,5,4.86,0.352,0
C009686,2025-09-05,NA,email,22,0,75.05,757.15,47,2025-07-20,1,0,1,0.108,10,4.33,0.518,0
C009687,2025-09-05,NA,mobile,19,5,67.04,282.39,64,2025-07-03,0,0,0,0.14,10,5.38,0.165,0
C009688,2025-09-05,LATAM,store,12,3,77.95,901.26,3,2025-09-02,0,1,0,0.087,24,3.42,0.265,0
C009689,2025-09-05,EU,email,18,4,43.38,240.38,17,2025-08-19,0,0,0,0.423,21,4.61,0.567,0
C009690,2025-09-05,LATAM,store,18,4,83.39,503.5,58,2025-07-09,0,0,1,0.166,25,1.99,0.201,0
C009691,2025-09-05,EU,web,18,1,51.27,257.66,56,2025-07-11,0,0,0,0.415,20,4.79,0.496,0
C009692,2025-09-05,APAC,web,6,1,62.09,973.95,116,2025-05-12,0,0,1,0.267,8,6.27,0.261,1
C009693,2025-09-05,NA,email,3,1,51.13,189.27,39,2025-07-28,1,0,0,0.054,12,4.6,0.375,0
C009694,2025-09-05,LATAM,store,10,5,95.94,507.09,29,2025-08-07,0,0,1,0.103,16,3.77,0.522,0
C009695,2025-09-05,NA,email,23,1,96.12,992.86,7,2025-08-29,1,0,0,0.357,1,3.21,0.623,0
C009696,2025-09-05,EU,store,1,1,83.24,463.16,75,2025-06-22,1,0,0,0.045,4,1.84,0.0,1
C009697,2025-09-05,APAC,mobile,0,0,75.37,444.01,88,2025-06-09,0,0,0,0.247,13,4.1,0.464,1
C009698,2025-09-05,NA,mobile,14,6,26.71,308.15,46,2025-07-21,0,0,0,0.064,6,3.68,0.385,0
C009699,2025-09-05,LATAM,web,17,4,70.19,708.12,1,2025-09-04,0,0,0,0.436,19,1.41,0.363,0
C009700,2025-09-05,NA,email,4,0,63.86,158.25,16,2025-08-20,0,0,0,0.219,3,2.72,0.134,1
C009701,2025-09-05,LATAM,email,1,2,68.97,459.19,14,2025-08-22,2,0,0,0.196,28,2.99,0.065,1
C009702,2025-09-05,EU,store,17,1,69.41,526.88,4,2025-09-01,1,0,0,0.407,23,5.25,0.436,0
C009703,2025-09-05,LATAM,mobile,17,3,59.39,518.5,8,2025-08-28,0,0,0,0.24,28,5.54,0.218,0
C009704,2025-09-05,NA,web,0,1,83.98,208.43,34,2025-08-02,1,0,0,0.515,5,5.41,0.271,1
C009705,2025-09-05,LATAM,mobile,12,1,64.63,427.84,70,2025-06-27,0,0,0,0.549,12,5.87,0.0,0
C009706,2025-09-05,LATAM,store,3,3,47.0,38.55,43,2025-07-24,0,0,0,0.137,6,4.01,0.151,1
C009707,2025-09-05,EU,web,30,3,53.41,237.72,45,2025-07-22,1,1,1,0.192,13,1.0,0.16,0
C009708,2025-09-05,APAC,web,6,3,52.49,613.1,102,2025-05-26,1,0,0,0.121,17,4.46,0.275,0
C009709,2025-09-05,LATAM,mobile,26,4,25.27,0.0,47,2025-07-20,1,0,1,0.147,9,4.38,0.32,0
